Target;Date;Minutes;Day;Holiday;Temperature;Wind;Cloudiness
198.01;07.10.2018;120;Sun;Regular;11.7;1;25
197.21;07.10.2018;60;Sun;Regular;11.7;1;25
196.65;07.10.2018;0;Sun;Regular;11.7;1;25
198.61;06.10.2018;1380;Sat;Regular;12.3;1;25
200.3;06.10.2018;1320;Sat;Regular;12.3;1;25
200.94;06.10.2018;1260;Sat;Regular;12.3;1;25
202.69;06.10.2018;1200;Sat;Regular;13.0;1;100
204.7;06.10.2018;1140;Sat;Regular;13.0;1;100
203.1;06.10.2018;1080;Sat;Regular;13.0;1;100
202.2;06.10.2018;1020;Sat;Regular;12.8;1;100
201.97;06.10.2018;960;Sat;Regular;12.8;1;100
201.93;06.10.2018;900;Sat;Regular;12.8;1;100
201.67;06.10.2018;840;Sat;Regular;12.6;1;100
202.07;06.10.2018;780;Sat;Regular;12.6;1;100
200.7;06.10.2018;720;Sat;Regular;12.6;1;100
203.87;06.10.2018;660;Sat;Regular;10.3;1;100
204.44;06.10.2018;600;Sat;Regular;10.3;1;100
201.82;06.10.2018;540;Sat;Regular;10.3;1;100
201.19;06.10.2018;480;Sat;Regular;8.2;1;100
198.44;06.10.2018;420;Sat;Regular;8.2;1;100
199.49;06.10.2018;360;Sat;Regular;8.2;1;100
199.52;06.10.2018;300;Sat;Regular;6.5;1;100
200.17;06.10.2018;240;Sat;Regular;6.5;1;100
198.95;06.10.2018;180;Sat;Regular;6.5;1;100
198.46;06.10.2018;120;Sat;Regular;4.6;1;100
197.69;06.10.2018;60;Sat;Regular;4.6;1;100
199.04;06.10.2018;0;Sat;Regular;4.6;1;100
200.06;05.10.2018;1380;Fri;Regular;5.6;1;100
202.39;05.10.2018;1320;Fri;Regular;5.6;1;100
212.32;05.10.2018;1260;Fri;Regular;5.6;1;100
220.48;05.10.2018;1200;Fri;Regular;5.4;1;60
222.32;05.10.2018;1140;Fri;Regular;5.4;1;60
227.72;05.10.2018;1080;Fri;Regular;5.4;1;60
235.86;05.10.2018;1020;Fri;Regular;7.0;1;25
253.67;05.10.2018;960;Fri;Regular;7.0;1;25
276.97;05.10.2018;900;Fri;Regular;7.0;1;25
282.52;05.10.2018;840;Fri;Regular;5.3;2;75
285.27;05.10.2018;780;Fri;Regular;5.3;2;75
290.45;05.10.2018;720;Fri;Regular;5.3;2;75
293.14;05.10.2018;660;Fri;Regular;3.5;2;95
287.33;05.10.2018;600;Fri;Regular;3.5;2;95
281.82;05.10.2018;540;Fri;Regular;3.5;2;95
268.24;05.10.2018;480;Fri;Regular;2.8;2;75
238.32;05.10.2018;420;Fri;Regular;2.8;2;75
216.23;05.10.2018;360;Fri;Regular;2.8;2;75
206.56;05.10.2018;300;Fri;Regular;3.7;2;100
203.82;05.10.2018;240;Fri;Regular;3.7;2;100
205.84;05.10.2018;180;Fri;Regular;3.7;2;100
203.15;05.10.2018;120;Fri;Regular;4.9;2;100
203.17;05.10.2018;60;Fri;Regular;4.9;2;100
205.67;05.10.2018;0;Fri;Regular;4.9;2;100
204.4;04.10.2018;1380;Thu;Regular;6.4;3;95
209.1;04.10.2018;1320;Thu;Regular;6.4;3;95
218.04;04.10.2018;1260;Thu;Regular;6.4;3;95
222.94;04.10.2018;1200;Thu;Regular;7.1;2;100
235.94;04.10.2018;1140;Thu;Regular;7.1;2;100
246.26;04.10.2018;1080;Thu;Regular;7.1;2;100
274.28;04.10.2018;1020;Thu;Regular;6.8;1;75
285.05;04.10.2018;960;Thu;Regular;6.8;1;75
284.76;04.10.2018;900;Thu;Regular;6.8;1;75
287.18;04.10.2018;840;Thu;Regular;7.3;1;100
291.56;04.10.2018;780;Thu;Regular;7.3;1;100
291.95;04.10.2018;720;Thu;Regular;7.3;1;100
299.84;04.10.2018;660;Thu;Regular;7.0;0;100
298.23;04.10.2018;600;Thu;Regular;7.0;0;100
290.6;04.10.2018;540;Thu;Regular;7.0;0;100
268.18;04.10.2018;480;Thu;Regular;6.8;1;100
232.57;04.10.2018;420;Thu;Regular;6.8;1;100
214.71;04.10.2018;360;Thu;Regular;6.8;1;100
200.06;04.10.2018;300;Thu;Regular;6.6;1;100
200.81;04.10.2018;240;Thu;Regular;6.6;1;100
202.04;04.10.2018;180;Thu;Regular;6.6;1;100
200.89;04.10.2018;120;Thu;Regular;7.1;1;100
199.71;04.10.2018;60;Thu;Regular;7.1;1;100
199.69;04.10.2018;0;Thu;Regular;7.1;1;100
204.26;03.10.2018;1380;Wed;Regular;8.3;1;100
203.82;03.10.2018;1320;Wed;Regular;8.3;1;100
213.35;03.10.2018;1260;Wed;Regular;8.3;1;100
221.26;03.10.2018;1200;Wed;Regular;9.1;1;100
233.83;03.10.2018;1140;Wed;Regular;9.1;1;100
244.52;03.10.2018;1080;Wed;Regular;9.1;1;100
265.35;03.10.2018;1020;Wed;Regular;10.1;1;100
283.13;03.10.2018;960;Wed;Regular;10.1;1;100
288.85;03.10.2018;900;Wed;Regular;10.1;1;100
288.87;03.10.2018;840;Wed;Regular;11.0;2;100
297.9;03.10.2018;780;Wed;Regular;11.0;2;100
297.12;03.10.2018;720;Wed;Regular;11.0;2;100
295.13;03.10.2018;660;Wed;Regular;10.0;1;100
293.01;03.10.2018;600;Wed;Regular;10.0;1;100
286.08;03.10.2018;540;Wed;Regular;10.0;1;100
261.8;03.10.2018;480;Wed;Regular;9.6;1;100
233.38;03.10.2018;420;Wed;Regular;9.6;1;100
212.76;03.10.2018;360;Wed;Regular;9.6;1;100
199.44;03.10.2018;300;Wed;Regular;9.1;1;100
199.3;03.10.2018;240;Wed;Regular;9.1;1;100
199.52;03.10.2018;180;Wed;Regular;9.1;1;100
200.69;03.10.2018;120;Wed;Regular;9.1;1;100
199.01;03.10.2018;60;Wed;Regular;9.1;1;100
200.47;03.10.2018;0;Wed;Regular;9.1;1;100
203.48;02.10.2018;1380;Tue;Regular;8.8;0;100
203.96;02.10.2018;1320;Tue;Regular;8.8;0;100
213.6;02.10.2018;1260;Tue;Regular;8.8;0;100
222.02;02.10.2018;1200;Tue;Regular;7.7;0;25
230.79;02.10.2018;1140;Tue;Regular;7.7;0;25
245.01;02.10.2018;1080;Tue;Regular;7.7;0;25
266.31;02.10.2018;1020;Tue;Regular;9.8;0;100
281.58;02.10.2018;960;Tue;Regular;9.8;0;100
282.75;02.10.2018;900;Tue;Regular;9.8;0;100
282.79;02.10.2018;840;Tue;Regular;13.3;2;95
284.61;02.10.2018;780;Tue;Regular;13.3;2;95
291.14;02.10.2018;720;Tue;Regular;13.3;2;95
290.86;02.10.2018;660;Tue;Regular;9.0;1;75
290.34;02.10.2018;600;Tue;Regular;9.0;1;75
283.71;02.10.2018;540;Tue;Regular;9.0;1;75
267.93;02.10.2018;480;Tue;Regular;6.4;1;100
239.67;02.10.2018;420;Tue;Regular;6.4;1;100
218.21;02.10.2018;360;Tue;Regular;6.4;1;100
206.1;02.10.2018;300;Tue;Regular;6.4;0;75
205.64;02.10.2018;240;Tue;Regular;6.4;0;75
206.52;02.10.2018;180;Tue;Regular;6.4;0;75
205.87;02.10.2018;120;Tue;Regular;6.5;0;0
206.78;02.10.2018;60;Tue;Regular;6.5;0;0
205.28;02.10.2018;0;Tue;Regular;6.5;0;0
206.9;01.10.2018;1380;Mon;Regular;8.2;0;0
209.19;01.10.2018;1320;Mon;Regular;8.2;0;0
214.48;01.10.2018;1260;Mon;Regular;8.2;0;0
222.93;01.10.2018;1200;Mon;Regular;10.9;0;50
236.27;01.10.2018;1140;Mon;Regular;10.9;0;50
247.73;01.10.2018;1080;Mon;Regular;10.9;0;50
268.04;01.10.2018;1020;Mon;Regular;13.9;1;60
283.24;01.10.2018;960;Mon;Regular;13.9;1;60
289.1;01.10.2018;900;Mon;Regular;13.9;1;60
290.65;01.10.2018;840;Mon;Regular;11.8;1;75
304.18;01.10.2018;780;Mon;Regular;11.8;1;75
305.75;01.10.2018;720;Mon;Regular;11.8;1;75
308.5;01.10.2018;660;Mon;Regular;8.3;1;95
307.05;01.10.2018;600;Mon;Regular;8.3;1;95
294.52;01.10.2018;540;Mon;Regular;8.3;1;95
273.15;01.10.2018;480;Mon;Regular;7.2;1;95
229.13;01.10.2018;420;Mon;Regular;7.2;1;95
204.25;01.10.2018;360;Mon;Regular;7.2;1;95
193.81;01.10.2018;300;Mon;Regular;7.5;1;95
193.05;01.10.2018;240;Mon;Regular;7.5;1;95
193.06;01.10.2018;180;Mon;Regular;7.5;1;95
193.52;01.10.2018;120;Mon;Regular;8.2;1;75
192.17;01.10.2018;60;Mon;Regular;8.2;1;75
192.71;01.10.2018;0;Mon;Regular;8.2;1;75
193.44;30.09.2018;1380;Sun;Regular;9.2;1;95
193.64;30.09.2018;1320;Sun;Regular;9.2;1;95
193.02;30.09.2018;1260;Sun;Regular;9.2;1;95
194.24;30.09.2018;1200;Sun;Regular;10.0;1;95
194.41;30.09.2018;1140;Sun;Regular;10.0;1;95
193.52;30.09.2018;1080;Sun;Regular;10.0;1;95
194.2;30.09.2018;1020;Sun;Regular;10.8;1;95
193.65;30.09.2018;960;Sun;Regular;10.8;1;95
193.21;30.09.2018;900;Sun;Regular;10.8;1;95
192.05;30.09.2018;840;Sun;Regular;9.9;2;40
191.79;30.09.2018;780;Sun;Regular;9.9;2;40
193.79;30.09.2018;720;Sun;Regular;9.9;2;40
195.43;30.09.2018;660;Sun;Regular;5.5;1;100
195.53;30.09.2018;600;Sun;Regular;5.5;1;100
194;30.09.2018;540;Sun;Regular;5.5;1;100
192.04;30.09.2018;480;Sun;Regular;1.0;0;100
193.02;30.09.2018;420;Sun;Regular;1.0;0;100
194.3;30.09.2018;360;Sun;Regular;1.0;0;100
195.1;30.09.2018;300;Sun;Regular;0.3;0;0
195.61;30.09.2018;240;Sun;Regular;0.3;0;0
196.95;30.09.2018;180;Sun;Regular;0.3;0;0
198.28;30.09.2018;120;Sun;Regular;1.6;0;0
196.42;30.09.2018;60;Sun;Regular;1.6;0;0
197.19;30.09.2018;0;Sun;Regular;1.6;0;0
199.76;29.09.2018;1380;Sat;Regular;5.1;1;5
195.15;29.09.2018;1320;Sat;Regular;5.1;1;5
193.17;29.09.2018;1260;Sat;Regular;5.1;1;5
195.5;29.09.2018;1200;Sat;Regular;7.6;1;50
194.66;29.09.2018;1140;Sat;Regular;7.6;1;50
193.71;29.09.2018;1080;Sat;Regular;7.6;1;50
193.57;29.09.2018;1020;Sat;Regular;8.1;2;95
193.56;29.09.2018;960;Sat;Regular;8.1;2;95
193.54;29.09.2018;900;Sat;Regular;8.1;2;95
191.7;29.09.2018;840;Sat;Regular;7.5;2;95
194.24;29.09.2018;780;Sat;Regular;7.5;2;95
193.74;29.09.2018;720;Sat;Regular;7.5;2;95
195.42;29.09.2018;660;Sat;Regular;5.4;1;75
193.5;29.09.2018;600;Sat;Regular;5.4;1;75
193.35;29.09.2018;540;Sat;Regular;5.4;1;75
191.23;29.09.2018;480;Sat;Regular;5.1;1;60
195.14;29.09.2018;420;Sat;Regular;5.1;1;60
195.05;29.09.2018;360;Sat;Regular;5.1;1;60
193.83;29.09.2018;300;Sat;Regular;4.8;1;75
193.98;29.09.2018;240;Sat;Regular;4.8;1;75
195.44;29.09.2018;180;Sat;Regular;4.8;1;75
195.02;29.09.2018;120;Sat;Regular;6.9;2;100
193.06;29.09.2018;60;Sat;Regular;6.9;2;100
193.29;29.09.2018;0;Sat;Regular;6.9;2;100
195.68;28.09.2018;1380;Fri;Regular;8.9;3;95
195.42;28.09.2018;1320;Fri;Regular;8.9;3;95
202.43;28.09.2018;1260;Fri;Regular;8.9;3;95
206.53;28.09.2018;1200;Fri;Regular;12.6;2;75
214.05;28.09.2018;1140;Fri;Regular;12.6;2;75
220.49;28.09.2018;1080;Fri;Regular;12.6;2;75
236.84;28.09.2018;1020;Fri;Regular;13.3;2;100
252.36;28.09.2018;960;Fri;Regular;13.3;2;100
279;28.09.2018;900;Fri;Regular;13.3;2;100
289.13;28.09.2018;840;Fri;Regular;10.9;2;100
295.67;28.09.2018;780;Fri;Regular;10.9;2;100
305.4;28.09.2018;720;Fri;Regular;10.9;2;100
302.73;28.09.2018;660;Fri;Regular;7.7;1;100
305.32;28.09.2018;600;Fri;Regular;7.7;1;100
294.63;28.09.2018;540;Fri;Regular;7.7;1;100
267.46;28.09.2018;480;Fri;Regular;7.3;1;100
233.52;28.09.2018;420;Fri;Regular;7.3;1;100
213.45;28.09.2018;360;Fri;Regular;7.3;1;100
200.45;28.09.2018;300;Fri;Regular;7.8;1;95
200.93;28.09.2018;240;Fri;Regular;7.8;1;95
201.66;28.09.2018;180;Fri;Regular;7.8;1;95
201.51;28.09.2018;120;Fri;Regular;8.5;1;95
202.43;28.09.2018;60;Fri;Regular;8.5;1;95
201.2;28.09.2018;0;Fri;Regular;8.5;1;95
201.87;27.09.2018;1380;Thu;Regular;9.1;1;75
204.06;27.09.2018;1320;Thu;Regular;9.1;1;75
210.86;27.09.2018;1260;Thu;Regular;9.1;1;75
218.57;27.09.2018;1200;Thu;Regular;9.7;1;60
231.64;27.09.2018;1140;Thu;Regular;9.7;1;60
244.67;27.09.2018;1080;Thu;Regular;9.7;1;60
266.86;27.09.2018;1020;Thu;Regular;10.8;1;95
283.4;27.09.2018;960;Thu;Regular;10.8;1;95
289.48;27.09.2018;900;Thu;Regular;10.8;1;95
283.3;27.09.2018;840;Thu;Regular;11.6;2;95
287.15;27.09.2018;780;Thu;Regular;11.6;2;95
293.83;27.09.2018;720;Thu;Regular;11.6;2;95
298.75;27.09.2018;660;Thu;Regular;6.4;2;100
305.6;27.09.2018;600;Thu;Regular;6.4;2;100
294.67;27.09.2018;540;Thu;Regular;6.4;2;100
265.37;27.09.2018;480;Thu;Regular;5.1;1;100
230.34;27.09.2018;420;Thu;Regular;5.1;1;100
210.75;27.09.2018;360;Thu;Regular;5.1;1;100
201.62;27.09.2018;300;Thu;Regular;5.3;2;100
200.46;27.09.2018;240;Thu;Regular;5.3;2;100
199.53;27.09.2018;180;Thu;Regular;5.3;2;100
200.48;27.09.2018;120;Thu;Regular;7.3;1;100
200.02;27.09.2018;60;Thu;Regular;7.3;1;100
199.31;27.09.2018;0;Thu;Regular;7.3;1;100
202.17;26.09.2018;1380;Wed;Regular;9.2;1;100
202.71;26.09.2018;1320;Wed;Regular;9.2;1;100
207.53;26.09.2018;1260;Wed;Regular;9.2;1;100
218.33;26.09.2018;1200;Wed;Regular;10.3;1;100
229.83;26.09.2018;1140;Wed;Regular;10.3;1;100
246.77;26.09.2018;1080;Wed;Regular;10.3;1;100
263.85;26.09.2018;1020;Wed;Regular;12.2;1;60
276.97;26.09.2018;960;Wed;Regular;12.2;1;60
280.26;26.09.2018;900;Wed;Regular;12.2;1;60
278.69;26.09.2018;840;Wed;Regular;9.1;2;0
288.97;26.09.2018;780;Wed;Regular;9.1;2;0
289.75;26.09.2018;720;Wed;Regular;9.1;2;0
292.36;26.09.2018;660;Wed;Regular;5.6;1;0
287.16;26.09.2018;600;Wed;Regular;5.6;1;0
280.29;26.09.2018;540;Wed;Regular;5.6;1;0
257.86;26.09.2018;480;Wed;Regular;4.3;1;0
229.01;26.09.2018;420;Wed;Regular;4.3;1;0
208.26;26.09.2018;360;Wed;Regular;4.3;1;0
196.56;26.09.2018;300;Wed;Regular;5.7;2;75
197.65;26.09.2018;240;Wed;Regular;5.7;2;75
197.47;26.09.2018;180;Wed;Regular;5.7;2;75
195.58;26.09.2018;120;Wed;Regular;5.9;2;60
196.77;26.09.2018;60;Wed;Regular;5.9;2;60
195.85;26.09.2018;0;Wed;Regular;5.9;2;60
199.04;25.09.2018;1380;Tue;Regular;7.6;2;75
204.23;25.09.2018;1320;Tue;Regular;7.6;2;75
209.2;25.09.2018;1260;Tue;Regular;7.6;2;75
218.41;25.09.2018;1200;Tue;Regular;7.7;1;100
228.67;25.09.2018;1140;Tue;Regular;7.7;1;100
241.49;25.09.2018;1080;Tue;Regular;7.7;1;100
267.73;25.09.2018;1020;Tue;Regular;7.7;2;100
279.76;25.09.2018;960;Tue;Regular;7.7;2;100
284.43;25.09.2018;900;Tue;Regular;7.7;2;100
278.14;25.09.2018;840;Tue;Regular;7.4;2;100
281.94;25.09.2018;780;Tue;Regular;7.4;2;100
287.76;25.09.2018;720;Tue;Regular;7.4;2;100
286.36;25.09.2018;660;Tue;Regular;7.3;1;100
286.55;25.09.2018;600;Tue;Regular;7.3;1;100
275.42;25.09.2018;540;Tue;Regular;7.3;1;100
258.32;25.09.2018;480;Tue;Regular;7.7;1;100
223.48;25.09.2018;420;Tue;Regular;7.7;1;100
205.62;25.09.2018;360;Tue;Regular;7.7;1;100
193.52;25.09.2018;300;Tue;Regular;9.7;2;75
192.37;25.09.2018;240;Tue;Regular;9.7;2;75
194.04;25.09.2018;180;Tue;Regular;9.7;2;75
193.66;25.09.2018;120;Tue;Regular;10.6;1;100
192.1;25.09.2018;60;Tue;Regular;10.6;1;100
194.07;25.09.2018;0;Tue;Regular;10.6;1;100
195.48;24.09.2018;1380;Mon;Regular;8.1;2;100
198.85;24.09.2018;1320;Mon;Regular;8.1;2;100
205.87;24.09.2018;1260;Mon;Regular;8.1;2;100
210.92;24.09.2018;1200;Mon;Regular;8.9;2;100
219.76;24.09.2018;1140;Mon;Regular;8.9;2;100
230.1;24.09.2018;1080;Mon;Regular;8.9;2;100
258.39;24.09.2018;1020;Mon;Regular;11.7;2;100
274.38;24.09.2018;960;Mon;Regular;11.7;2;100
279.13;24.09.2018;900;Mon;Regular;11.7;2;100
280.28;24.09.2018;840;Mon;Regular;10.4;1;100
283.53;24.09.2018;780;Mon;Regular;10.4;1;100
289.1;24.09.2018;720;Mon;Regular;10.4;1;100
289.94;24.09.2018;660;Mon;Regular;9.1;1;100
286.33;24.09.2018;600;Mon;Regular;9.1;1;100
274.1;24.09.2018;540;Mon;Regular;9.1;1;100
262.21;24.09.2018;480;Mon;Regular;7.1;0;0
225.24;24.09.2018;420;Mon;Regular;7.1;0;0
204.59;24.09.2018;360;Mon;Regular;7.1;0;0
191.75;24.09.2018;300;Mon;Regular;8.4;1;0
191.6;24.09.2018;240;Mon;Regular;8.4;1;0
191.94;24.09.2018;180;Mon;Regular;8.4;1;0
195.67;24.09.2018;120;Mon;Regular;9.1;0;0
194.27;24.09.2018;60;Mon;Regular;9.1;0;0
194.23;24.09.2018;0;Mon;Regular;9.1;0;0
195.59;23.09.2018;1380;Sun;Regular;9.7;0;25
196.75;23.09.2018;1320;Sun;Regular;9.7;0;25
195.7;23.09.2018;1260;Sun;Regular;9.7;0;25
199.82;23.09.2018;1200;Sun;Regular;13.0;0;95
202.9;23.09.2018;1140;Sun;Regular;13.0;0;95
201.35;23.09.2018;1080;Sun;Regular;13.0;0;95
202.46;23.09.2018;1020;Sun;Regular;12.5;1;75
202.93;23.09.2018;960;Sun;Regular;12.5;1;75
204.48;23.09.2018;900;Sun;Regular;12.5;1;75
200.14;23.09.2018;840;Sun;Regular;9.5;1;100
198.29;23.09.2018;780;Sun;Regular;9.5;1;100
204.95;23.09.2018;720;Sun;Regular;9.5;1;100
197.68;23.09.2018;660;Sun;Regular;10.4;1;100
197.87;23.09.2018;600;Sun;Regular;10.4;1;100
198.69;23.09.2018;540;Sun;Regular;10.4;1;100
198.06;23.09.2018;480;Sun;Regular;13.9;2;100
196.21;23.09.2018;420;Sun;Regular;13.9;2;100
199.04;23.09.2018;360;Sun;Regular;13.9;2;100
200.85;23.09.2018;300;Sun;Regular;16.8;1;25
198.11;23.09.2018;240;Sun;Regular;16.8;1;25
201.49;23.09.2018;180;Sun;Regular;16.8;1;25
200.26;23.09.2018;120;Sun;Regular;15.2;1;0
200.13;23.09.2018;60;Sun;Regular;15.2;1;0
200.89;23.09.2018;0;Sun;Regular;15.2;1;0
203.21;22.09.2018;1380;Sat;Regular;15.7;0;0
206.93;22.09.2018;1320;Sat;Regular;15.7;0;0
203.65;22.09.2018;1260;Sat;Regular;15.7;0;0
208.42;22.09.2018;1200;Sat;Regular;23.9;1;25
205.66;22.09.2018;1140;Sat;Regular;23.9;1;25
209.77;22.09.2018;1080;Sat;Regular;23.9;1;25
212.04;22.09.2018;1020;Sat;Regular;25.8;2;50
216.23;22.09.2018;960;Sat;Regular;25.8;2;50
214.73;22.09.2018;900;Sat;Regular;25.8;2;50
218.54;22.09.2018;840;Sat;Regular;24.5;2;40
216.96;22.09.2018;780;Sat;Regular;24.5;2;40
216.94;22.09.2018;720;Sat;Regular;24.5;2;40
213.81;22.09.2018;660;Sat;Regular;19.6;1;0
213.14;22.09.2018;600;Sat;Regular;19.6;1;0
207;22.09.2018;540;Sat;Regular;19.6;1;0
204.11;22.09.2018;480;Sat;Regular;12.3;0;100
199.87;22.09.2018;420;Sat;Regular;12.3;0;100
198.25;22.09.2018;360;Sat;Regular;12.3;0;100
200.61;22.09.2018;300;Sat;Regular;11.7;0;0
199.42;22.09.2018;240;Sat;Regular;11.7;0;0
199.93;22.09.2018;180;Sat;Regular;11.7;0;0
202.03;22.09.2018;120;Sat;Regular;13.6;0;0
200.4;22.09.2018;60;Sat;Regular;13.6;0;0
201.36;22.09.2018;0;Sat;Regular;13.6;0;0
202.04;21.09.2018;1380;Fri;Regular;15.4;0;0
205.74;21.09.2018;1320;Fri;Regular;15.4;0;0
211.72;21.09.2018;1260;Fri;Regular;15.4;0;0
217.79;21.09.2018;1200;Fri;Regular;20.0;0;50
227.58;21.09.2018;1140;Fri;Regular;20.0;0;50
233.59;21.09.2018;1080;Fri;Regular;20.0;0;50
246.28;21.09.2018;1020;Fri;Regular;24.9;1;0
265.39;21.09.2018;960;Fri;Regular;24.9;1;0
292.06;21.09.2018;900;Fri;Regular;24.9;1;0
299.52;21.09.2018;840;Fri;Regular;23.2;1;75
296.78;21.09.2018;780;Fri;Regular;23.2;1;75
295.52;21.09.2018;720;Fri;Regular;23.2;1;75
295.61;21.09.2018;660;Fri;Regular;17.0;1;25
296.16;21.09.2018;600;Fri;Regular;17.0;1;25
290.87;21.09.2018;540;Fri;Regular;17.0;1;25
270.48;21.09.2018;480;Fri;Regular;10.7;0;0
230.4;21.09.2018;420;Fri;Regular;10.7;0;0
208.99;21.09.2018;360;Fri;Regular;10.7;0;0
199.3;21.09.2018;300;Fri;Regular;12.3;0;0
197.83;21.09.2018;240;Fri;Regular;12.3;0;0
200.7;21.09.2018;180;Fri;Regular;12.3;0;0
201.1;21.09.2018;120;Fri;Regular;14.4;0;40
202.3;21.09.2018;60;Fri;Regular;14.4;0;40
203.63;21.09.2018;0;Fri;Regular;14.4;0;40
204.16;20.09.2018;1380;Thu;Regular;14.9;0;25
204.56;20.09.2018;1320;Thu;Regular;14.9;0;25
213.23;20.09.2018;1260;Thu;Regular;14.9;0;25
221.97;20.09.2018;1200;Thu;Regular;20.5;0;40
234.32;20.09.2018;1140;Thu;Regular;20.5;0;40
244.58;20.09.2018;1080;Thu;Regular;20.5;0;40
265.2;20.09.2018;1020;Thu;Regular;22.7;2;0
282.85;20.09.2018;960;Thu;Regular;22.7;2;0
292.69;20.09.2018;900;Thu;Regular;22.7;2;0
293.88;20.09.2018;840;Thu;Regular;21.4;2;0
296.08;20.09.2018;780;Thu;Regular;21.4;2;0
285.56;20.09.2018;720;Thu;Regular;21.4;2;0
284.83;20.09.2018;660;Thu;Regular;17.4;1;0
287.62;20.09.2018;600;Thu;Regular;17.4;1;0
284.32;20.09.2018;540;Thu;Regular;17.4;1;0
260.56;20.09.2018;480;Thu;Regular;14.6;1;0
232.73;20.09.2018;420;Thu;Regular;14.6;1;0
211.7;20.09.2018;360;Thu;Regular;14.6;1;0
200.74;20.09.2018;300;Thu;Regular;14.7;0;0
202.41;20.09.2018;240;Thu;Regular;14.7;0;0
202.25;20.09.2018;180;Thu;Regular;14.7;0;0
202.03;20.09.2018;120;Thu;Regular;16.7;0;0
200.98;20.09.2018;60;Thu;Regular;16.7;0;0
206.31;20.09.2018;0;Thu;Regular;16.7;0;0
208.63;19.09.2018;1380;Wed;Regular;19.2;1;0
210.44;19.09.2018;1320;Wed;Regular;19.2;1;0
217.24;19.09.2018;1260;Wed;Regular;19.2;1;0
229.01;19.09.2018;1200;Wed;Regular;21.6;1;0
240.88;19.09.2018;1140;Wed;Regular;21.6;1;0
250.98;19.09.2018;1080;Wed;Regular;21.6;1;0
271.75;19.09.2018;1020;Wed;Regular;23.1;2;0
285.71;19.09.2018;960;Wed;Regular;23.1;2;0
288.92;19.09.2018;900;Wed;Regular;23.1;2;0
291.53;19.09.2018;840;Wed;Regular;19.8;1;50
289.68;19.09.2018;780;Wed;Regular;19.8;1;50
291.79;19.09.2018;720;Wed;Regular;19.8;1;50
287.95;19.09.2018;660;Wed;Regular;12.5;0;100
288.52;19.09.2018;600;Wed;Regular;12.5;0;100
279.63;19.09.2018;540;Wed;Regular;12.5;0;100
262.85;19.09.2018;480;Wed;Regular;10.2;0;100
228.54;19.09.2018;420;Wed;Regular;10.2;0;100
208.11;19.09.2018;360;Wed;Regular;10.2;0;100
199.21;19.09.2018;300;Wed;Regular;9.3;0;75
200.33;19.09.2018;240;Wed;Regular;9.3;0;75
201.73;19.09.2018;180;Wed;Regular;9.3;0;75
201.6;19.09.2018;120;Wed;Regular;9.6;1;0
201.34;19.09.2018;60;Wed;Regular;9.6;1;0
200.4;19.09.2018;0;Wed;Regular;9.6;1;0
203.66;18.09.2018;1380;Tue;Regular;12.6;1;0
206.07;18.09.2018;1320;Tue;Regular;12.6;1;0
209.9;18.09.2018;1260;Tue;Regular;12.6;1;0
218.85;18.09.2018;1200;Tue;Regular;15.2;2;60
226.03;18.09.2018;1140;Tue;Regular;15.2;2;60
241.94;18.09.2018;1080;Tue;Regular;15.2;2;60
258.92;18.09.2018;1020;Tue;Regular;16.5;2;60
275.63;18.09.2018;960;Tue;Regular;16.5;2;60
281.72;18.09.2018;900;Tue;Regular;16.5;2;60
279.88;18.09.2018;840;Tue;Regular;15.1;2;100
282.61;18.09.2018;780;Tue;Regular;15.1;2;100
293.64;18.09.2018;720;Tue;Regular;15.1;2;100
280.61;18.09.2018;660;Tue;Regular;12.6;1;95
280.81;18.09.2018;600;Tue;Regular;12.6;1;95
281.4;18.09.2018;540;Tue;Regular;12.6;1;95
263.57;18.09.2018;480;Tue;Regular;11.3;1;95
229.06;18.09.2018;420;Tue;Regular;11.3;1;95
208.54;18.09.2018;360;Tue;Regular;11.3;1;95
198.15;18.09.2018;300;Tue;Regular;13.1;1;100
198.06;18.09.2018;240;Tue;Regular;13.1;1;100
196.91;18.09.2018;180;Tue;Regular;13.1;1;100
197.27;18.09.2018;120;Tue;Regular;13.1;1;100
197.71;18.09.2018;60;Tue;Regular;13.1;1;100
195.42;18.09.2018;0;Tue;Regular;13.1;1;100
192.77;17.09.2018;1380;Mon;Regular;11.2;0;0
197.24;17.09.2018;1320;Mon;Regular;11.2;0;0
208.03;17.09.2018;1260;Mon;Regular;11.2;0;0
218.55;17.09.2018;1200;Mon;Regular;15.1;1;25
231.21;17.09.2018;1140;Mon;Regular;15.1;1;25
243.46;17.09.2018;1080;Mon;Regular;15.1;1;25
262.02;17.09.2018;1020;Mon;Regular;17.0;2;50
274.6;17.09.2018;960;Mon;Regular;17.0;2;50
278.38;17.09.2018;900;Mon;Regular;17.0;2;50
278.5;17.09.2018;840;Mon;Regular;15.6;3;25
279.13;17.09.2018;780;Mon;Regular;15.6;3;25
285.65;17.09.2018;720;Mon;Regular;15.6;3;25
286.03;17.09.2018;660;Mon;Regular;12.2;1;0
283.84;17.09.2018;600;Mon;Regular;12.2;1;0
277.34;17.09.2018;540;Mon;Regular;12.2;1;0
261.99;17.09.2018;480;Mon;Regular;8.1;0;0
224.79;17.09.2018;420;Mon;Regular;8.1;0;0
